Titre,Sous-titre,Date,Lien
Campagne vaccinale : les devoirs de vacances des adolescents,"Nouveaux protocoles sanitaires, difficulté à obtenir les deux doses avant la rentrée… Les annonces de Jean-Michel Blanquer, sur l’année scolaire à venir dans les collèges et les lycées laissent présager un démarrage chaotique.",2021-07-29,https://www.liberation.fr/societe/sante/campagne-vaccinale-les-devoirs-de-vacances-des-adolescents-20210728_P6PM6F6AV5EFPGYCCCVJ3YZ4QQ/
Obligation vaccinale : les pompiers menacent de se mettre en grève illimitée,"Le syndicat FA SPP-PATS, l’un des principaux chez les soldats du feu, a déposé un préavis à partir de la semaine prochaine pour dénoncer la mesure envisagée par le gouvernement.",2021-08-04,https://www.liberation.fr/societe/sante/obligation-vaccinale-les-pompiers-menacent-de-se-mettre-en-greve-illimite-20210804_B4MZYJMIUZCBVD37AUGKH7G4QU/
"Troisième dose, hospitalisations en hausse, extension du pass sanitaire validée… Le point sur la pandémie","Le Conseil constitutionnel a validé l’essentiel de la loi sanitaire, tandis que les hospitalisations repartent à la hausse. Les plus fragiles pourront bénéficier d’un rappel de vaccin à la rentrée.",2021-08-05,https://www.liberation.fr/societe/sante/troisieme-dose-hospitalisations-en-hausse-extension-du-pass-sanitaire-validee-le-point-sur-la-pandemie-20210805_2BJZVK7DYVAWREBY5FUPQSDHEE/
"«C’est la merde en Martinique, la merde !»","Christian Lehmann est médecin et écrivain. Pour «Libération», il tient la chronique régulière d’une société suspendue à l’évolution du coronavirus. Aujourd'hui, il donne la parole à Olivia qui parle de la crise sur «son» île, la Martinique.",2021-08-18,https://www.liberation.fr/societe/sante/cest-la-merde-en-martinique-la-merde-20210818_774FTXNHJREUPESHSUCDVKJWCA/
Anti-pass sanitaire à Nice : «Ma fille est prête à abandonner le tennis et la danse classique»,"Des anti-pass, des antivax, des antitout… Ils étaient 3 000 à battre le pavé ce samedi à Nice, selon la police, pour dénoncer la «dictature» En marche.",2021-08-21,https://www.liberation.fr/societe/sante/anti-pass-sanitaire-a-nice-ma-fille-est-prete-a-abandonner-le-tennis-et-la-danse-classique-20210821_RX2ZVTOJ2VHJVOG4A6EGBCLPD4/
"Manifs : pour la gauche antipass, le refus du faux pas","En faveur de la vaccination et contre le pass sanitaire, certains partis de gauche et organisations syndicales souhaitent défiler mais craignent d’être assimilés aux discours complotistes et antisémites qui gangrènent la mobilisation.",2021-09-03,https://www.liberation.fr/economie/social/manifs-pour-la-gauche-antipass-le-refus-du-faux-pas-20210903_6IYAH2F6TFCFNESFKWH77IZJZU/
"Obligation vaccinale : 3 000 soignants ont été suspendus, selon Olivier Véran",Le ministre de la Santé a fait état de «quelques dizaines» de démissions. Les réfractaires à la vaccination se recrutent surtout parmi le personnel des services support.,2021-09-16,https://www.liberation.fr/societe/sante/obligation-vaccinale-3000-soignants-ont-ete-suspendus-selon-olivier-veran-20210916_BFOFWKQMLFEEZCDFRI2YHY442Q/
"Où en est l’analyse du dossier de l’adolescente de Gardanne, morte après avoir été vaccinée ?","L’hypothèse d’un contexte familial à risque est privilégiée, après analyse par la pharmacovigilance du décès d’une jeune femme dans les Bouches-du-Rhône, quelques jours après avoir été vaccinée.",2021-10-21,https://www.liberation.fr/checknews/ou-en-est-lanalyse-du-dossier-de-ladolescente-de-gardanne-morte-apres-avoir-ete-vaccinee-20211021_WX3OY76JAVFKPLBBPRFFKDBYRI/
L’édifice Raoult se fissure enfin,"Christian Lehmann est écrivain et médecin. Pour «Libération», il tient la chronique régulière d’une société suspendue à l’évolution du coronavirus.",2021-10-24,https://www.liberation.fr/societe/sante/ledifice-raoult-se-fissure-enfin-20211024_VS2AYJLNHJHFRL7QP4EWNJTJQA/
"En Allemagne, le taux d’incidence bat des records","L'Allemagne, qui fait face à une flambée de nouveaux cas de Covid ces derniers jours, va soumettre les personnes non vaccinées à de nouvelles restrictions lundi.",2021-11-08,https://www.liberation.fr/international/europe/en-allemagne-le-taux-dincidence-bat-des-records-20211108_P5DC3G6UQ5GZFLQIASAG4J2IEQ/
Rappel «obligatoire» pour les plus de 65 ans : une prise de risque politique pour Macron,"Rupture d’égalité entre les citoyens, colère de l’opposition et, peut-être, des personnes âgées elles-mêmes... La décision d'Emmanuel Macron ouvre plusieurs fronts politiques.",2021-11-10,https://www.liberation.fr/politique/rappel-obligatoire-pour-les-plus-de-65-ans-une-prise-de-risque-politique-pour-macron-20211110_UVESH6U2ARBUDMZAIFNDKRE6MI/
Le PDG de Pfizer est-il vacciné ?,"Une vieille déclaration d’Albert Bourla, qui n’est plus d’actualité, continue à circuler sur les réseaux sociaux et à alimenter le doute sur son statut vaccinal.",2021-11-22,https://www.liberation.fr/checknews/le-pdg-de-pfizer-est-il-vaccine-20211122_3OLBJW4UZ5H4NNBIIG5YELHKKU/
Doctolib submergé par les prises de rendez-vous après les annonces d’Olivier Véran,"Dans l’heure qui a suivi les annonces du ministre de la Santé, 350 000 rendez-vous ont été pris sur la plateforme en ligne pour recevoir la troisième injection. Un record absolu.",2021-11-25,https://www.liberation.fr/societe/sante/doctolib-submerge-par-les-prises-de-rendez-vous-apres-les-annonces-dolivier-veran-20211125_32MNVZ3MZFCNTFP5VTV7LVEOOQ/
"En réanimation à l’hôpital Nord de Marseille, le «jour sans fin» des soignants","Fatigué et las, le personnel du service de soins intensifs redoute le choc qui s’annonce avec la cinquième vague.",2021-11-26,https://www.liberation.fr/societe/sante/en-reanimation-a-lhopital-nord-de-marseille-le-jour-sans-fin-des-soignants-20211126_LTWHQ6JPXFHRLEXQZZ3YW53UFE/
"Covid: un «modèle chinois», vous êtes sûrs?",Ceux qui vantent l’«efficacité» de la stratégie «zéro Covid» de Pékin devraient regarder la situation d’un peu plus près et écouter le point de vue des scientifiques chinois.,2022-01-01,https://www.liberation.fr/international/asie-pacifique/covid-un-modele-chinois-vous-etes-surs-20220101_7AVH7AGOORELJBEPFPEMI2SMXE/
"«Je vous en supplie, continuez à porter le masque en lieux clos!»","Christian Lehmann est médecin et écrivain. Pour «Libération», il tient la chronique régulière d’une société suspendue à l’évolution du coronavirus.",2022-02-21,https://www.liberation.fr/societe/sante/je-vous-en-supplie-continuez-a-porter-le-masque-en-lieux-clos-20220221_6KRKL7U6UJEDVORVLUVSCZKOVE/
"Rebond épidémique, quatrième dose, situation en outre-mer… Ce qu’il faut retenir du dernier avis du Conseil scientifique","En pleine reprise épidémique en France, l’instance consultative a mis en ligne plusieurs mises en garde à propos de la circulation actuelle du virus et listé plusieurs préconisations destinées à enrayer une hausse des cas prochainement.",2022-03-16,https://www.liberation.fr/societe/sante/rebond-epidemique-quatrieme-dose-situation-en-outre-mer-ce-quil-faut-retenir-du-dernier-avis-du-conseil-scientifique-20220316_LETNM2LZPJCQBMZACF7AZWZ4BQ/
"Reconfinement en Angleterre et Ecosse, violation de l'accord sur le nucléaire en Iran, élections sénatoriales en Géorgie... l'actu de ce mardi matin",Sous-titre non trouvé,2021-01-05,https://www.liberation.fr/planete/2021/01/05/reconfinement-en-angleterre-et-ecosse-violation-de-l-accord-sur-le-nucleaire-en-iran-elections-senat_1810361/
Peut-on se faire vacciner dans un autre département ?,"Dans certains centres, la prise de rendez-vous pour une première injection est momentanément suspendue, poussant certains à s’éloigner pour se faire vacciner.",2021-02-09,https://www.liberation.fr/checknews/peut-on-se-faire-vacciner-dans-un-autre-departement-20210209_FXPV65BJOZH6VATKAAFEEINY3Y/
"Royaume-Uni : quarantaine renforcée, le porte-monnaie attaqué","En dépit d’un programme de vaccination accéléré, le gouvernement britannique durcit ses mesures de quarantaine, avec un poids financier très conséquent pour les voyageurs.",2021-02-15,https://www.liberation.fr/international/europe/royaume-uni-quarantaine-renforcee-le-porte-monnaie-attaque-20210215_PBR47FKBDZGMTBZZ6YZBUVRGGM/
"Durée d’isolement, part des variants... Ce qu’il faut retenir des déclarations d’Olivier Véran","Lors de sa conférence de presse hebdomadaire sur la situation épidémique, le ministre de la Santé a annoncé que la durée d’isolement pour les patients testés positifs au Covid-19 passera dès lundi de 7 à 10 jours.",2021-02-18,https://www.liberation.fr/societe/sante/duree-disolement-part-des-variants-ce-quil-faut-retenir-des-declarations-dolivier-veran-20210218_QTU7AJ6PIFBITMGEKO4HJ3LU4Q/
"Covid : en Israël, des «badges verts» pour montrer patte blanche","Champion du monde de la vaccination, le pays retrouve peu à peu une vie normale grâce à un système de codes-barres, qui donnent accès à la plupart des lieux fermés depuis des mois aux personnes immunisées.",2021-02-26,https://www.liberation.fr/international/moyen-orient/covid-en-israel-des-badges-verts-pour-montrer-patte-blanche-20210226_7KBMVITXJ5EJFMAKVAFN4W37SQ/
Le gouvernement aux confins du reconfinement,"Le Premier ministre a écarté ce jeudi l’hypothèse de mesures drastiques le week-end, à l’exception du Pas-de-Calais. Seuls les sites les plus fréquentés pourront être fermés par les préfets dans les départements les plus touchés.",2021-03-04,https://www.liberation.fr/politique/le-gouvernement-aux-confins-du-reconfinement-20210304_NRSCK6WACFBTJEHC6PPQ76AW2A/
"Soignants : «S’ils m’obligent à me faire vacciner, je démissionne»","A l’hôpital Bichat, les propos d’Olivier Véran, qui envisage d’obliger les soignants à se faire vacciner, divisent le personnel. Certains estiment l’option envisageable mais d’autres s’agacent d’être montrés du doigt par l’exécutif.",2021-03-05,https://www.liberation.fr/societe/sante/vaccin-obligatoire-chez-les-soignants-sils-mobligent-a-me-faire-vacciner-je-demissionne-20210305_EQKTIZ6FQJGHFHSNFCXDPZEW2Q/
Reconfinement : les élus locaux dénoncent des mesures tardives et mal adaptées,"Sans remettre en cause les mesures annoncées par l’exécutif, nombre d’élus critiquent le calendrier de ces décisions et le manque persistant de vaccins pour contrer la progression du virus là où celle-ci explose.",2021-03-19,https://www.liberation.fr/politique/reconfinement-les-elus-locaux-denoncent-des-mesures-tardives-et-mal-adaptees-20210319_5BIMP76QIVDDXPBE76JEVGD5VM/
"Trois départements de plus sous restrictions, mort de Bertrand Tavernier, sommet de l’UE…  L’actu de ce jeudi","Trois départements de plus sous restrictions, sommet de l’UE, mort de Bertrand Tavernier… L’actu de ce jeudi",2021-03-25,https://www.liberation.fr/international/trois-departements-de-plus-sous-restrictions-mort-de-bertrand-tavernier-sommet-de-lue-lactu-de-ce-jeudi-20210325_YK34YAFHB5BFPLWAOMIVS6BJKE/
"Pic de la seconde vague dépassé en réa, loi climat à l’Assemblée, canal de Suez débloqué... L’essentiel de l’actu de ce lundi","Pic de la seconde vague dépassé en réa, loi climat à l’Assemblée, canal de Suez débloqué... L’essentiel de l’actu de ce lundi",2021-03-29,https://www.liberation.fr/international/europe/pic-de-la-seconde-vague-depasse-en-rea-loi-climat-a-lassemblee-canal-de-suez-debloque-lessentiel-de-lactu-de-ce-lundi-20210329_WIVMLQGMGZETZMSYKY7OWPTVBI/
Une dette publique plus élevée mais moins coûteuse : un outil pour une vraie relance ?,"La dette publique française atteint des records, mais son coût de financement n'a jamais été aussi faible. Elle devrait être viable à moyen et long terme, à condition de ne pas engager prématurément de politique d'austérité.",2021-03-30,https://www.liberation.fr/economie/une-dette-publique-plus-elevee-mais-moins-couteuse-un-outil-pour-une-vraie-relance-20210330_RYXGFAMN4VC6DBVUGYHWZFM2PE/
"AstraZeneca : «Même si le laboratoire ne sait pas très bien communiquer, l’efficacité vaccinale est fiable»","Invitée par France Info ce jeudi, la présidente de Haute Autorité de santé, Dominique Le Guludec, a rappelé l’efficacité du produit anglo-suédois et les priorités de la stratégie vaccinale française.",2021-03-25,https://www.liberation.fr/societe/sante/meme-si-astrazeneca-ne-sait-pas-tres-bien-communiquer-son-vaccin-est-efficace-20210325_WD7EOILN3ZB73I2M3S3BCCX4CI/
"AstraZeneca, entre défi et défiance","Problèmes de livraison, polémiques sur les effets secondaires... Malgré les critiques en rafale, le labo, novice dans le club très fermé des entreprises produisant des vaccins, reste droit dans ses bottes.",2021-04-05,https://www.liberation.fr/international/europe/astrazeneca-entre-defi-et-defiance-20210405_6LZR2XGYF5AFLLBDHJ2PZ3ETAM/
"Macron, président à distance","Après une première journée très compliquée pour l’école en ligne, le chef de l’Etat a discuté avec des élèves de troisième. L’occasion de s’avancer sur quelques perspectives : notamment la réouverture des classes le 26 avril.",2021-04-07,https://www.liberation.fr/politique/le-president-a-la-maison-quand-macron-se-connecte-a-un-cours-dhistoire-geo-20210407_MMM6UGOGNVEFNCGZ72QSYNZOOQ/
«La pandémie ne sera pas contrôlée dans le monde si elle ne l’est pas au Brésil»,"Pour Miguel Nicolelis, neuroscientifique et ex-coordinateur du comité scientifique de la région du Nordeste, le pays pourrait être un nid à variants si rien n’est fait pour contenir la progression du virus.",2021-04-14,https://www.liberation.fr/international/amerique/la-pandemie-ne-sera-pas-controlee-dans-le-monde-si-elle-ne-lest-pas-au-bresil-20210414_KS65SSGETFE6DJFWVM4ICKMZEA/
Beaucoup d’efforts aux mauvais moments : la stratégie gouvernementale à la loupe,Les articles scientifiques critiques sur la gestion de la crise de Covid-19 par Emmanuel Macron se multiplient. Dernier exemple en date avec cette étude qui prévoit un plateau haut en réa jusqu'en juillet.,2021-05-04,https://www.liberation.fr/societe/sante/beaucoup-defforts-aux-mauvais-moments-la-strategie-gouvernementale-a-la-loupe-20210504_4TO7KSS26RFYRN6VH6Y3RDW2AM/
"Levée des brevets : Biden se lance, la France et l’UE suivent","Annoncée par les Etats-Unis puis la France, la levée des brevets sur les vaccins est froidement accueillie par l’Union. Officiellement satisfaite par cette nouvelle politique, elle craint le simple coup de com de Washington.",2021-05-06,https://www.liberation.fr/international/amerique/levee-des-brevets-biden-se-lance-la-france-et-lue-suivent-20210506_AD7WC7RI6NCEZNILYT5QI2RNKE/
Le succès de Guillaume Rozier ou l’échec de la start-up nation ?,Les outils informatiques développés par le jeune ingénieur sont aujourd’hui ceux utilisés en priorité par les Français. Un constat qui semblerait dessiner l’échec de l’administration tricolore et d’un président technophile.,2021-05-07,https://www.liberation.fr/societe/sante/le-succes-de-guillaume-rozier-ou-lechec-de-la-start-up-nation-20210507_KGLOAN3HJRADXDKKGYXWD7BGBA/
Les contours du pass sanitaire français se précisent,"Le secrétaire d’Etat au Numérique, Cédric O, revient sur les détails du futur pass sanitaire, déployé dans deux semaines.",2021-05-25,https://www.liberation.fr/societe/sante/les-contours-du-pass-sanitaire-francais-se-precisent-20210525_Y25F3SDXBNBNTKHTEERIF4HF3A/
"Variant delta : comme l’Angleterre, la France doit-elle retarder son déconfinement ?","Face à la montée de la nouvelle souche plus transmissible, l’Angleterre a reculé de quatre semaines le relâchement de ses restrictions. Une mesure salutaire pour réduire les hospitalisations à venir. La France doit-elle suivre son exemple ?",2021-06-15,https://www.liberation.fr/societe/sante/variant-delta-comme-langleterre-la-france-doit-elle-retarder-son-deconfinement-20210615_RSFJXB427FAXHJZE5UNEQFBH5A/
Déconfinement : Castex met les restrictions à l’index,Le Premier ministre a annoncé la fin du port du masque en extérieur dès ce jeudi et la levée du couvre-feu à partir de dimanche.,2021-06-16,https://www.liberation.fr/societe/sante/deconfinement-castex-met-les-restrictions-a-lindex-20210616_BG7ZJYCPTVHVRIDX6QPKJ2HVKY/
"Campagne vaccinale : la France, toujours deux mois derrière le Royaume-Uni","Les deux pays suivant des dynamiques similaires dans leur campagne d’injections, la France n’a toujours pas rattrapé son retard à l’allumage.  L’écart entre le nombre de décès est comparable.",2021-06-24,https://www.liberation.fr/societe/sante/campagne-vaccinale-la-france-toujours-deux-mois-derriere-le-royaume-uni-20210624_RVCHNAXSRRAUJM7J63VGN7TPHA/
"Les gauches, le pass sanitaire et «les rois du silence»",Comment être pour l’obligation vaccinale sans emboîter la marche au pas d’Emmanuel Macron ? Les porte-voix de la gauche ont bien du mal à faire entendre une parole claire sur un sujet miné.,2021-07-19,https://www.liberation.fr/politique/les-gauches-le-pass-sanitaire-et-les-rois-du-silence-20210719_55TNGBSIMFGZDO3FTWGS65E7W4/
Profaner l’étoile jaune est la marque d’une défaite démocratique,"Pour le professeur d’éthique médicale Emmanuel Hirsch, le symbole de l’étoile jaune portée lors des manifestations contre le pass sanitaire est le symptôme d’une société oubliant que la liberté va de pair avec le principe de responsabilité.",2021-07-19,https://www.liberation.fr/idees-et-debats/tribunes/profaner-letoile-jaune-est-la-marque-dune-defaite-democratique-20210719_IQ7TZY4RNBETDLMKIFGOGHYOJY/
«C’est de vraies balles que vous allez prendre» : enquête ouverte après les menaces de mort contre des élus,Des investigations vont être menées concernant les messages ou les mails reçus par plusieurs députés dans le contexte de protestations contre les mesures sanitaires défendues par le gouvernement.,2021-07-20,https://www.liberation.fr/societe/cest-de-vraies-balles-que-vous-allez-prendre-enquete-ouverte-apres-les-menaces-de-mort-contre-des-elus-20210720_GVU56FQU2VEJJB5AUMRB6R67P4/
Pass sanitaire : le dernier avertissement de Castex,"Le Premier ministre refuse d’exclure un nouveau confinement en cas de dégradation de la situation épidémique. Manière de pousser les Français à se faire vacciner. A l’Assemblée, l’opposition se raidit contre l’examen au pas de charge du pas",2021-07-21,https://www.liberation.fr/politique/pass-sanitaire-le-dernier-avertissement-de-castex-20210721_GPYJJMZC6RC6LGSO7XCZILBNEY/
Refusons le projet de loi sanitaire et les régressions sociales,"Un collectif de responsables associatifs, d’élus et de personnalités s’opposent à la nouvelle loi étendant le pass sanitaire, discutée ces jours-ci à l’Assemblée.",2021-07-22,https://www.liberation.fr/idees-et-debats/tribunes/refusons-le-projet-de-loi-sanitaire-et-les-regressions-sociales-20210722_UB4ASS6UARC5PLCU3FJVN5VV7U/
"Antivax, antipass : isoler la frange extrémiste","Le deuxième samedi de manifestations d’opposants au vaccin ou au pass sera scruté de près par l’exécutif. Lequel, pour convaincre la frange raisonnable des non-vaccinés, devrait peut-être user d’un peu plus de pédagogie…",2021-07-23,https://www.liberation.fr/politique/antivax-antipass-isoler-la-frange-extremiste-20210723_HXYZ2Y6OZZHEFC76KKGMTPLRCE/
Pass sanitaire : un même QR code peut-il être utilisé sur plusieurs smartphones ?,"En quelques clics, «CheckNews» a pu intégrer les QR Code de personnes vaccinées, sans qu’elles ne s’en rendent compte. Sans contrôle d’identité systématique ou d’avertissement d’usurpation, la fraude est un jeu d’enfant.",2021-07-24,https://www.liberation.fr/checknews/passe-sanitaire-un-meme-qr-code-peut-il-etre-utilise-sur-plusieurs-smartphones-20210724_5SOUAZ3SPJHPLPWJFWVKQJMGDY/
Rachid Temal (PS) : «Le pass sanitaire est inefficace et source de tensions dans le pays»,"Après une semaine de débats, un accord a été trouvé dimanche, ouvrant la voie à l’adoption du projet de loi relatif à la gestion de la crise sanitaire. Toutefois, le sénateur socialiste regrette le «bricolage du gouvernement».",2021-07-26,https://www.liberation.fr/politique/rachid-temal-ps-le-pass-sanitaire-est-inefficace-et-source-de-tension-dans-le-pays-20210726_2Z4GRHFMAVEMDAY6Z6ETWOH2NQ/
"«Utiliser un faux QR code ou partir à l’étranger»:  à Paris, des anti-pass sanitaire prêts à tout","Antivaccins, gilets jaunes, complotistes d’extrême droite ou simple détracteurs du tri sanitaire,  les opposants au pass, définitivement adopté cette semine à l’Assemblée , ont une nouvelle fois dénoncé une «mesure liberticide» à Paris ce",2021-07-31,https://www.liberation.fr/societe/sante/utiliser-un-faux-qr-code-ou-partir-a-letranger-a-paris-des-anti-pass-sanitaire-prets-a-tout-20210731_LT7DX6LJJNGTHOCBX4EZ7TGCCA/
Macron confirme une troisième dose «pour les plus fragiles et les plus âgés» à la rentrée,"Alors que la question se pose dans de nombreux pays, le chef de l’Etat a annoncé sur Instagram, la mise en place d’un rappel vaccinal pour certaines personnes dans un mois.",2021-08-05,https://www.liberation.fr/societe/sante/macron-confirme-une-troisieme-dose-pour-les-plus-fragiles-et-les-plus-ages-a-la-rentree-20210805_3ARVWSODNJD3HGTUKMKZVODSIE/
Pass sanitaire : que fait le reste du monde ?,"Italie, Etats-Unis, Chine, Israël... Plusieurs pays ont déjà mis en place des dispositifs de contrôle pour endiguer la propagation du Covid-19. Tour d’horizon.",2021-08-05,https://www.liberation.fr/international/pass-sanitaire-face-au-covid-19-que-fait-le-reste-du-monde-20210805_27IBAOAWABGD5IQD7267L5WGWQ/
"Chez les opposants au pass sanitaire, «un rejet des institutions politiques comme c’était le cas avec les gilets jaunes»","Pour le chercheur en sciences sociales Antoine Bristielle, ce qui unit les manifestants opposés à la politique sanitaire du gouvernement n’est pas le refus de la vaccination, mais bien l’opposition au pass sanitaire.",2021-08-06,https://www.liberation.fr/idees-et-debats/anti-pass-cette-opposition-saccompagne-dun-rejet-des-institutions-politiques-comme-cetait-le-cas-avec-les-gilets-jaunes-20210806_3PLKT7XGERFXTIBLB7AMB4LAWM/
"En Guadeloupe, des morts qui auraient pu être évitées","Dans le drame qui se joue aux Antilles, la responsabilité de chacun comme de l’Etat est atterrante.",2021-08-19,https://www.liberation.fr/idees-et-debats/editorial/en-guadeloupe-des-morts-qui-auraient-pu-etre-evitees-20210819_ZUH2DMOQ4ZD7REOK3FAZ7SM3J4/
Protocole sanitaire à l’école  : le variant va-t-il rentrer dans le rang ?,"Après avoir longtemps entretenu le flou, le ministre de l’Education nationale a fini par préciser les règles pour la rentrée du 2 septembre. Sans convaincre les syndicats ni les parents d’élèves.",2021-08-23,https://www.liberation.fr/societe/education/protocole-sanitaire-a-lecole-le-variant-va-t-il-rentrer-dans-le-rang-20210823_2Y5UW2U23BHALBHG4AN23BE3XY/
Pass sanitaire obligatoire pour certains salariés : Attal annonce «une semaine de souplesse»,"Alors que la mesure entre officiellement en vigueur ce lundi, les employés de lieux recevant de public vont bénéficier de sept jours de clémence sur le contrôle de leurs QR code, a indiqué ce dimanche le porte-parole du gouvernement.",2021-08-29,https://www.liberation.fr/societe/sante/pass-sanitaire-obligatoire-gabriel-attal-annonce-une-semaine-de-souplesse-pour-les-salaries-concernes-20210829_XIVZPEHUNJDRLNWK7JQZGJ6BDY/
Jean-Marc Governatori ver(t)idique?,"Le candidat le plus atypique de la primaire écolo est un ancien entrepreneur proche des centristes, sceptique sur le vaccin anti-Covid et copain de Francis Lalanne.",2021-09-03,https://www.liberation.fr/politique/jean-marc-governatori-vertidique-20210903_5XLAPWJHERA7BLUCC46DPDNMKY/
"A la manif antipass de Paris, le social peine à se faire une place","Plus de 200 manifs étaient prévues pour ce huitième samedi de mobilisation des antipass. Dans la capitale, des revendications sociales ont émaillé le cortège des Gilets jaunes. Mais rien de tel dans les rangs de Florian Philippot.",2021-09-04,https://www.liberation.fr/societe/a-la-manif-antipass-de-paris-le-social-peine-a-se-faire-une-place-20210904_CJWFCQZ26FCGPE4A64AD5ZRCAI/
"A New York, Bolsonaro complètement à la rue faute de pass sanitaire","Toujours pas vacciné contre le Covid, le président brésilien ne peut entrer dans les restaurants de la ville et a dû manger dehors dimanche. Il a cependant pu prononcer un discours ce mardi, lors de l’Assemblée générale des Nations unies.",2021-09-21,https://www.liberation.fr/international/amerique/a-new-york-bolsonaro-completement-a-la-rue-faute-de-pass-sanitaire-20210921_LGI5RTEOZ5GONFOZZXABNMDCOU/
Variant delta : le gouvernement australien décrète le reconfinement de Sydney,"En Australie, le gouvernement a décidé de reconfiner la métropole de Sydney pour éviter une résurgence du Covid-19. L’étude des cas de contamination montrent la possibilité d’être infecté même par un contact «fugace».",2021-06-26,https://www.liberation.fr/international/asie-pacifique/variant-delta-le-gouvernement-australien-decrete-le-reconfinement-de-sydney-20210626_FUDEHBEBZJCU5K6RZ2MKPZES4I/
Antoine Flahault: «On sait qu’omicron répond mal à certains traitements d’usage hospitalier»,L’épidémiologiste et professeur de médecine à l’université de Genève estime que le variant omicron sera dominant en Europe avant la fin de l’année.,2021-12-20,https://www.liberation.fr/societe/sante/antoine-flahault-on-sait-quomicron-repond-mal-a-certains-traitements-dusage-hospitalier-20211220_Q7XBYSN7K5D3RPHOM46FDFXQ64/
"Rentrée et partiels à l’université : malgré la déferlante omicron, les étudiants toujours dans le vague","Alors que de nombreux étudiants sont positifs au coronavirus ou cas-contacts, plusieurs facultés ont annoncé organiser des sessions de substitution. Mais à quelques jours des examens, beaucoup ignorent la mise en place de ces solutions.",2021-12-29,https://www.liberation.fr/societe/education/rentree-et-partiels-a-luniversites-malgre-la-deferlante-omicron-les-etudiants-toujours-dans-le-vague-20211229_HOPRMACG7ZHJBMWOX75KJF3FBM/
Sur quoi s’appuie Frédérique Vidal pour dire que 92% des étudiants sont vaccinés?,"«Les étudiants ont été extrêmement responsables», a salué la ministre de l’Enseignement supérieur au moment d’annoncer le maintien en présentiel des examens à la rentrée.",2022-01-02,https://www.liberation.fr/checknews/sur-quoi-sappuie-frederique-vidal-pour-dire-que-92-des-etudiants-sont-vaccines-20220102_JK5VV2QSFZEDFBW7DQWO3SF4QM/
"Pour Olivier Véran, janvier sera le mois de la double menace omicron-delta","Avant de défendre le projet de loi créant le pass vaccinal à l’Assemblée, le ministre de la Santé a rappelé que le variant omicron faisait planer le risque d’une saturation des lits d’hospitalisation conventionnels.",2022-01-03,https://www.liberation.fr/societe/sante/pour-olivier-veran-janvier-sera-le-mois-de-la-double-menace-omicron-delta-20220103_5KIZE5A4QZCQZDQ5UAAD3IGL7A/
L’Italie rend le vaccin obligatoire pour les 50 ans et plus,"Dans un pays aussi confronté à une énorme progression du virus portée par le variant omicron, le Premier ministre Mario Draghi et son gouvernement ont décidé de passer à l’étape supérieure sur la piqûre dans un gros mois.",2022-01-05,https://www.liberation.fr/international/europe/litalie-rend-le-vaccin-obligatoire-pour-les-50-ans-et-plus-20220105_HCQPKU43KNFWDAP6SDK3TO4AYI/
Emmanuel Macron «assume totalement» de vouloir «emmerder» les non-vaccinés,"Après ses propos qui ont fait vivement réagir, le chef de l’Etat reste droit dans ses bottes. Sa «responsabilité», a-t-il dit ce vendredi, était de «sonner l’alarme» concernant la vaccination.",2022-01-07,https://www.liberation.fr/politique/emmanuel-macron-assume-totalement-de-vouloir-emmerder-les-non-vaccines-20220107_B43MSCCDJZAVZDDSTMK4OY6NGA/
"Trafic de pass sanitaires: «Dès mars 2020,  une multitude d’escroqueries liées à l’épidémie»","Le contrôleur général de la Direction centrale de la police judiciaire, Thomas de Ricolfis, pointe un trafic d’opportunité, à rebours de la criminalité organisée, et alarme sur ses effets délétères pour les acheteurs.",2022-01-14,https://www.liberation.fr/societe/police-justice/trafic-de-pass-sanitaires-il-existe-un-prejudice-reel-en-termes-de-sante-publique-20220114_EPDAYTGVFZFC7AOIWAE6LSWBKY/
"La Serbie fait bloc derrière Novak Djokovic, de retour au pays","Arrivé à Belgrade ce lundi après son expulsion d’Australie, le numéro 1 mondial de tennis bénéficie d’une très large popularité dans son pays.",2022-01-17,https://www.liberation.fr/international/europe/apres-son-retour-au-pays-la-serbie-fait-bloc-derriere-novak-djokovic-20220117_A4I43SVWZ5EIDAZSGZIIAPTWGA/
"Pass vaccinal: à Dugny, «si c’est trop long et qu’on m’oblige à me faire vacciner, je le ferai»","Alors que le pass vaccinal entre en vigueur ce lundi, «Libé» est allé à la rencontre des habitants de cette petite ville de Seine-Saint-Denis, la commune d’Ile-de-France où la population adulte est la moins vaccinée.",2022-01-24,https://www.liberation.fr/societe/sante/pass-vaccinal-a-dugny-si-cest-trop-long-et-quon-moblige-me-faire-vacciner-je-le-ferais-20220124_QUERUOQILNCPDBMKDS5MGDXNAQ/
Pass vaccinal: faut-il télécharger un nouveau QR Code?,"Le nouveau pass vaccinal, en vigueur depuis lundi 24 janvier 2022, ne nécessite pas de télécharger un nouveau certificat dans TousAntiCovid.",2022-01-25,https://www.liberation.fr/checknews/pass-vaccinal-faut-il-telecharger-un-nouveau-qr-code-20220125_BVYRGFSWRZCGDI35QKG3WPKNAY/
