ID,Titre,Sous-titre,Date,Lien
LIB_2022_265,"Que sait-on de la mort de Santino, 4 ans, ex-figure de proue d’une campagne nationale de vaccination en Argentine ?","Un petit garçon dont le visage apparaissait sur une campagne de vaccination contre les maladies infantiles est mort, dans la nuit du jeudi 3 novembre, en Argentine. Son décès est l’objet de récupération et de fausses informations.",2022-11-15,https://www.liberation.fr/checknews/que-sait-on-de-la-mort-de-santino-quatre-ans-ex-figure-de-proue-dune-campagne-nationale-de-vaccination-en-argentine-20221115_633LBM24SBAPNIDEIX3DHFERGQ/
LIB_2023_266,Vaccins Covid : les Etats européens veulent renégocier les contrats d’approvisionnement avec Bruxelles,"Deux ans et demi après la signature des premiers contrats, les pays membres de l’UE tentent de renégocier à la baisse les accords passés par la Commission. Certains sont même contraints de jeter ou de faire don de millions de doses.",2023-02-23,https://www.liberation.fr/checknews/vaccins-covid-les-etats-europeens-veulent-renegocier-les-contrats-dapprovisionnement-avec-bruxelles-20230223_Z2PNS7TOAZA6NOXV4AGO5AADDI/
LIB_2023_267,"Covid-19 : l’OMS lève l’alerte maximale, après trois ans de pandémie et «au moins 20 millions» de morts","Le patron de l’Organisation mondiale de la santé, Tedros Adhanom Ghebreyesus, a estimé ce vendredi 5 mai que le coronavirus n’était «plus une urgence sanitaire de portée internationale».",2023-05-05,https://www.liberation.fr/societe/sante/covid-19-loms-leve-lalerte-maximale-apres-trois-ans-de-pandemie-et-au-moins-20-millions-de-morts-20230505_SNSG66CBOVDXVJMIX5TN3YZGJE/
LIB_2022_268,Vaccins des femmes enceintes: pas «de risque plus élevé» de prématurés ou de fausse couche,"Deux récentes études, publiées dans des revues médicales britanniques de référence, rassurent sur l’absence de conséquences notables de la vaccination anti-Covid chez les femmes enceintes, à court-terme comme à long terme.",2022-08-18,https://www.liberation.fr/societe/sante/vaccins-des-femmes-enceintes-pas-de-risque-plus-eleve-de-prematures-ou-de-fausse-couche-20220818_RS5WCD6BQJD5NJB3FQ7WOTIMVA/
LIB_2022_269,"Sur quoi se fondait l’ARS Paca pour affirmer, mi-2021, que les vaccins à ARNm «réduisent de 80% à 90% le risque de transmission du virus» ?","Diffusée mi-août alors que le variant Delta était majoritaire, la vidéo mentionne la fourchette haute d’estimations tirées d’un document daté de juin, lui-même basé sur des « données préliminaires » rassemblées en avril.",2022-10-19,https://www.liberation.fr/checknews/sur-quoi-se-fondait-lars-paca-pour-affirmer-mi-2021-que-les-vaccins-a-arnm-reduisent-de-80-a-90-le-risque-de-transmission-du-virus-20221019_5M33ZYFHOZCMNEGI3DEDBMG5GU/
LIB_2022_270,Covid : la Chine veut accélérer la vaccination des personnes âgées,"En plein milieu des manifestations et face à un taux de cas positifs fulgurant, le gouvernement ressert son étau et a décidé mardi de vacciner un maximum de personnes âgées.",2022-11-29,https://www.liberation.fr/international/asie-pacifique/covid-la-chine-veut-accelerer-la-vaccination-des-personnes-agees-20221129_BB3EJ3RALZCZRB2DGJOWQHH3WU/
LIB_2022_271,Covid-19 : Olivier Véran et François Braun s’emmêlent les pinceaux sur le taux de couverture vaccinale,"Olivier Véran et François Braun ont entretenu la confusion, ces derniers jours, sur les chiffres de la campagne de  vaccination, évoquant non pas les bénéficiaires du rappel bivalent mais l’ensemble des personnes dites «protégées».",2022-12-15,https://www.liberation.fr/checknews/covid-19-olivier-veran-et-francois-braun-semmelent-les-pinceaux-sur-le-taux-de-couverture-vaccinale-20221215_4PLHICF6VFDSFAPGSWVCCD34II/
LIB_2023_272,Covid-19 : les eurodéputés haussent le ton pour obtenir la transparence sur les contrats entre Pfizer et la Commission européenne,"Un groupe d’eurodéputés multiplie les tentatives afin d’obtenir une transparence totale sur ces contrats, dont les clauses comme les modalités de négociation demeurent en grande partie obscures.",2023-01-14,https://www.liberation.fr/checknews/covid-19-les-eurodeputes-haussent-le-ton-pour-obtenir-la-transparence-sur-les-contrats-entre-pfizer-et-la-commission-europeenne-20230114_J34PJ2EJRBHMHKX2XWJGQF7CDQ/
LIB_2021_273,Est-il vrai que 40% des doses de vaccins contre le Covid n’ont pas été distribuées ?,"Le Premier secrétaire du PS, Olivier Faure, s’étonne que près de la moitié des doses n’aient pas été distribuées.",2021-03-07,https://www.liberation.fr/checknews/est-il-vrai-que-40-des-doses-de-vaccins-contre-le-covid-nont-pas-ete-distribuees-20210307_JGYHNTRIXVES3HKFEWS66GTJOA/
LIB_2021_274,Covid-19 : le Royaume-Uni pourrait placer la France en «zone rouge»,Le Premier ministre britannique Boris Johnson a confirmé que le durcissement des contrôles aux frontières avec la France était à l’étude.,2021-03-25,https://www.liberation.fr/international/europe/covid-19-le-royaume-uni-pourrait-placer-la-france-en-zone-rouge-20210325_JDZ72NK6GZETNCGH4WCCNT65E4/
LIB_2022_275,Jean-François Delfraissy a-t-il changé d’avis sur la balance bénéfice-risque de la vaccination contre le Covid?,"Contrairement à ce que suggère une publication virale, le président du conseil scientifique a toujours adopté une position prudente quant à la balance bénéfice-risque de la vaccination des plus jeunes contre le Covid-19.",2022-06-13,https://www.liberation.fr/checknews/jean-francois-delfraissy-a-t-il-change-davis-sur-la-balance-benefice-risque-de-la-vaccination-contre-le-covid-20220613_JM6YBHPSVFDAXF4CH2BKTDME2M/
LIB_2022_276,Vaccination anti-Covid : le critère n’est plus le nombre de doses mais le délai depuis la dernière injection,"Après une communication un peu flottante des pouvoirs publics, le cabinet du ministre de la Santé confirme à «CheckNews» que la condition pour bénéficier du nouveau rappel dépend de la durée écoulée depuis la dernière piqûre.",2022-12-07,https://www.liberation.fr/checknews/vaccination-contre-le-covid-19-desormais-le-critere-nest-plus-le-nombre-de-doses-mais-le-delai-depuis-la-derniere-injection-20221207_JMIUBW33B5C2JEWDL2YUIFMNYE/
LIB_2021_277,"Covid-19 : les semaines à venir seront décisives, comme d’habitude","Christian Lehmann est écrivain et médecin dans les Yvelines. Pour «Libération», il tient la chronique d’une société suspendue à l’évolution du coronavirus.",2021-07-14,https://www.liberation.fr/societe/sante/covid-19-les-semaines-a-venir-seront-decisives-comme-dhabitude-20210714_CVKFOVYZJZE6JOVOD23OELEMRU/
LIB_2022_278,"En France, la vaccination se heurte toujours à ses rétifs","Une étude alarmante montre les réticences à la vaccination contre le papillomavirus. Un an après le lancement de la campagne de vaccination contre le Covid, cela fait craindre que ce résultat soit le symptôme d’une méfiance persistante.",2022-04-26,https://www.liberation.fr/societe/sante/en-france-la-vaccination-se-heurte-toujours-a-ses-retifs-20220426_QTVLVM7TLVFAJNNKBMR4IBCPUY/
LIB_2022_279,Covid-19 : l’échec cuisant d’une non-campagne vaccinale,"Le ministre de la Santé, François Braun, se dit insatisfait d’une campagne vaccinale à laquelle ni lui ni le gouvernement n’ont jamais donné les moyens d’exister.",2022-11-18,https://www.liberation.fr/societe/sante/covid-19-un-echec-vaccinal-cuisant-20221118_M6QLSMJLAJCGLAWE7EYQTUWETE/
LIB_2024_280,"Covid : le pragmatisme, ce n’est pas s’habituer au pire","Christian Lehmann est médecin et écrivain. Pour «Libération», il tient la chronique d’une société longtemps traversée par le coronavirus.",2024-07-13,https://www.liberation.fr/societe/sante/covid-le-pragmatisme-ce-nest-pas-shabituer-au-pire-20240713_PZ7QIEXQ3VBR5OFWGEKN365L2Q/
LIB_2021_281,"Nouveau variant du Covid-19, vaccination, militaires français tués au Mali, marche en hommage à Cédric Chouviat... l'actualité de ce week-end",Sous-titre non trouvé,2021-01-03,https://www.liberation.fr/planete/2021/01/03/nouveau-variant-du-covid-19-vaccination-militaires-francais-tues-au-mali-marche-en-hommage-a-cedric-_1810196/
LIB_2021_282,Vaccins contre le Covid-19 : retards en cascade dans les livraisons,"La société pharmaceutique AstraZeneca pourrait ne livrer que la moitié des doses de vaccins commandées par l'Europe au deuxième trimestre. Le groupe Janssen, prévoit de retarder d'un mois sa livraison prévue en avril.",2021-02-24,https://www.liberation.fr/societe/sante/vaccins-contre-le-covid-19-retards-en-cascade-dans-les-livraisons-20210224_GL2PW75WVJDFPGS4XMENBCDBWM/
LIB_2020_283,Covid-19 : où en sont les vaccins développés par la Russie et la Chine ?,"Bien que très peu de données sur l’efficacité ou la sûreté de ces vaccins aient été rendues publiques, ceux-ci sont déjà déployés dans les pays promoteurs. Ils sont également en passe d’être utilisés dans plusieurs pays tiers.",2020-12-18,https://www.liberation.fr/checknews/2020/12/18/covid-19-ou-en-sont-les-vaccins-developpes-par-la-russie-et-la-chine_1808929/
LIB_2022_284,Vaccins contre omicron: ce qu’il faut savoir sur la campagne de rappel anti-Covid qui débute ce lundi,"Les personnes à risque de forme grave du Covid-19 sont invitées à se faire injecter des vaccins mis à jour pour mieux lutter contre les sous-variants d’omicron, à compter de ce lundi.",2022-10-03,https://www.liberation.fr/societe/sante/vaccins-contre-omicron-ce-quil-faut-savoir-sur-la-campagne-de-rappel-anti-covid-qui-debute-ce-lundi-20221003_WVFKRRGSB5CZ5IEERCA6NKSTD4/
LIB_2022_285,"Le ministre de la Santé, François Braun, a-t-il reconnu ne pas avoir été vacciné contre le Covid-19 ?",Des propos confus du ministre de la Santé lors d’une intervention à l’Assemblée ont suscité des débats sur la réalité de son statut vaccinal.,2022-12-06,https://www.liberation.fr/checknews/le-ministre-de-la-sante-francois-braun-a-t-il-reconnu-ne-pas-avoir-ete-vaccine-contre-le-covid-19-20221206_4NOACSM5TBBONKV3XBBF4GEXN4/
LIB_2020_286,Un laboratoire israélien a-t-il développé un vaccin contre le Covid-19 ?,"Un laboratoire, parmi d'autres, a annoncé être en train de développer un vaccin contre le nouveau coronavirus. Mais même si celui-ci était efficace, l'urgence est plutôt de traiter les personnes déjà malades.",2020-03-05,https://www.liberation.fr/checknews/2020/03/05/un-laboratoire-israelien-a-t-il-developpe-un-vaccin-contre-le-covid-19_1780563/
LIB_2022_287,Covid-19 : une fin d’année dans l’ombre chinoise,"Trois ans après le début de l’épidémie, nous voilà de nouveau dans la tourmente, regardant avec anxiété ce qui se passe en Chine. Toujours enferré dans son déni du Covid, le gouvernement reste empêtré dans ses éléments de langage.",2022-12-29,https://www.liberation.fr/societe/sante/covid-19-une-fin-dannee-dans-lombre-chinoise-20221229_7ENKCHZ7VNF37EONX4Z7WAAF7M/
LIB_2024_288,Vacciné 217 fois contre le Covid sans effets secondaires : le cas d’un Allemand étudié par des scientifiques,"Des chercheurs allemands estiment, après étude, qu’un sexagénaire ayant reçu délibérément 217 doses de vaccin contre le Covid n’a subi aucun effet indésirable. Il est probablement l’homme le plus vacciné de l’Histoire.",2024-03-06,https://www.liberation.fr/international/europe/vaccine-217-fois-contre-le-covid-sans-effets-secondaires-le-cas-dun-allemand-etudie-par-des-scientifiques-20240306_OHEYD5OGKVHEZIC2NPWVEVWYXY/
LIB_2020_289,Covid-19 : «La vision d’un vaccin efficace dans quelques mois est illusoire»,"Pour le directeur scientifique de l’entreprise de biotech TheraVectys, le virologue Pierre Charneau, la course aux vaccins «tue l’innovation». Et selon lui, la méthode utilisée pour savoir s’ils sont protecteurs n’est pas la bonne.",2020-10-13,https://www.liberation.fr/france/2020/10/13/la-vision-d-un-vaccin-efficace-dans-quelques-mois-est-illusoire_1802251/
LIB_2021_290,Covid-19 : le pic de l’épidémie attendu dans «sept à dix jours»,"Invité de France Inter ce jeudi pour faire le SAV des annonces d’Emmanuel Macron, le ministre de la Santé a jugé suffisamment efficace l’extension des mesures de «freinage» à toute la métropole pour «écrêter» la troisième vague.",2021-04-01,https://www.liberation.fr/societe/sante/covid-19-le-pic-de-lepidemie-attendu-dans-sept-a-dix-jours-20210401_SJGSOFG27FAFLKXKR3C33ICQOA/
LIB_2022_291,Le Royaume-Uni a-t-il admis que les vaccins endommagent le système immunitaire naturel?,Un rapport officiel britannique indique bien que le niveau de certains anticorps semble plus faible chez les personnes ayant contracté l’infection après deux doses de vaccination. Mais le passage a été l’objet d'interprétations erronées.,2022-01-30,https://www.liberation.fr/checknews/le-royaume-uni-a-t-il-admis-que-les-vaccins-endommagent-le-systeme-immunitaire-naturel-20220130_RDJWIG4QJJGPNOPX65GJDUVNIY/
LIB_2022_292,Covid-19: un nouveau rappel recommandé cet automne pour les personnes les plus fragiles,La Haute Autorité de santé suggère que les seniors et les personnes immunodéprimées reçoivent une nouvelle injection de vaccin contre le virus pour anticiper une éventuelle nouvelle vague.,2022-05-25,https://www.liberation.fr/societe/sante/covid-19-un-nouveau-rappel-recommande-cet-automne-pour-les-plus-fragiles-par-les-autorites-sanitaires-20220525_GFW5EH6CZZFDXIZXMVT47CQSQE/
LIB_2022_293,Effets secondaires des vaccins anti-Covid: l’audition de figures «antivax» par des parlementaires fait polémique,"Diverses critiques craignent que l’audition, dans un cadre officiel, de personnalités opposées à la vaccination anti-Covid, ne crédibilise une parole nourrie de désinformation.",2022-05-27,https://www.liberation.fr/checknews/effets-secondaires-des-vaccins-anti-covid-laudition-de-figures-antivax-par-des-parlementaires-fait-polemique-20220527_UUAYKEQRGJG25PHT6DHBV7HA6Q/
LIB_2022_294,Cette vidéo de Fox News sur les effets secondaires des vaccins anti-Covid est-elle sérieuse?,"Dans un extrait vu des dizaines de milliers de fois sur les réseaux sociaux, l’animateur Tucker Carlson s’appuie sur une étude largement décriée, un article cité hors contexte et une lettre.",2022-08-03,https://www.liberation.fr/checknews/cette-video-de-fox-news-sur-les-effets-secondaires-des-vaccins-anti-covid-est-elle-serieuse-20220803_ELMDS44IXBDTTOPDZ3AC576GLA/
LIB_2020_295,Covid-19 : que sait-on de la commande de vaccins passée à AstraZeneca ?,"Des négociations doivent avoir lieu avec plusieurs laboratoires pour garantir la disponibilité et les prix d’un éventuel vaccin, sous réserve que celui-ci fasse ses preuves.",2020-06-16,https://www.liberation.fr/checknews/2020/06/16/covid-19-que-sait-on-de-la-commande-de-vaccins-passee-a-astrazeneca_1791299/
LIB_2021_296,"Covid-19 : le vaccin est arrivé, mais sans se presser","Les stocks ne posent à ce stade pas d’inquiétude. Accusé de lenteur, le gouvernement rajuste sa stratégie.",2021-01-06,https://www.liberation.fr/france/2021/01/05/le-vaccin-est-arrive-mais-sans-se-presser_1810431/
LIB_2022_297,"Pourquoi des victimes d’effets secondaires du vaccin H1N1 n’ont-elles toujours pas été indemnisées par l’Oniam, treize ans après?",Des victimes d’effets secondaires imputables à l’injection de vaccin H1N1 attendent toujours d’être indemnisées par l’Office national d’indemnisation des accidents médicaux. Qui devra se charger des victimes des effets du vaccin Covid.,2022-02-01,https://www.liberation.fr/checknews/pourquoi-des-victimes-deffets-secondaires-du-vaccin-h1n1-nont-toujours-pas-ete-indemnisees-par-loniam-treize-ans-apres-20220201_MYRDNOPDNRDORI5FUPZ3VKZGPE/
LIB_2022_298,Covid: le difficile accès au vaccin pour les personnes atteintes de troubles psychiatriques,"Selon la Sécu, la vaccination des femmes et hommes souffrants de troubles psychiatriques est bien plus faible que la moyenne nationale. Pour les professionnels de santé, un accompagnement individuel est primordial pour rattraper le retard.",2022-02-22,https://www.liberation.fr/societe/sante/covid-19-pour-les-personnes-atteintes-de-troubles-psychiatriques-le-difficile-acces-au-vaccin-20220222_FWZOEIKAPJD4PCPXCYLN7L2AZA/
LIB_2022_299,Covid-19: «C’est dès maintenant qu’il faut anticiper la campagne vaccinale de rappel»,"Christian Lehmann est médecin et écrivain. Pour «Libération», il tient la chronique d’une société traversée par le Covid-19. Il s’inquiète de l’inertie et du silence de l’exécutif et de la Haute Autorité de santé.",2022-05-29,https://www.liberation.fr/societe/sante/covid-19-cest-des-maintenant-quil-faut-anticiper-la-campagne-vaccinale-de-rappel-20220529_EO4YDVREAFAPBNDUV77I5RCWLM/
