Titre,Sous-titre,Date,Lien
Coronavirus : la stratégie des petits cadeaux de l’Inde à ses voisins régionaux,Narendra Modi a lancé une vaste opération de diplomatie vaccinale en offrant 20 millions de doses gratuites à certains pays d’Asie du Sud.,2021-01-25,https://www.lemonde.fr/international/article/2021/01/25/coronavirus-la-strategie-des-petits-cadeaux-de-l-inde-a-ses-voisins-regionaux_6067509_3210.html
Covid-19 aux Etats-Unis : Joe Biden impose le port du masque dans les espaces fédéraux,Le nouveau président démocrate adopte une stratégie radicalement différente de Donald Trump pour lutter contre la pandémie due au coronavirus.,2021-01-21,https://www.lemonde.fr/international/article/2021/01/21/covid-19-aux-etats-unis-joe-biden-impose-le-port-du-masque-dans-les-espaces-federaux_6067059_3210.html
"Google Trends : un an après, les recherches des Français sur la pandémie et le confinement ont changé","Les données issues du moteur de recherche, auquel « Le Monde » a eu accès en avant-première, montrent comment nos préoccupations face au Covid-19 ont évolué.",2021-01-24,https://www.lemonde.fr/pixels/article/2021/01/24/google-trends-un-an-apres-les-recherches-des-francais-sur-la-pandemie-et-le-confinement-ont-change_6067412_4408996.html
Un collectif de 35 citoyens commence ses travaux sur la vaccination contre le Covid-19,"Tirés au sort, ils seront chargés de formuler des « observations » sur la politique vaccinale française et d’« accompagner » sa mise en œuvre jusqu’en juillet.",2021-01-16,https://www.lemonde.fr/planete/article/2021/01/16/vaccins-contre-le-covid-19-le-collectif-de-35-citoyens-commence-ses-travaux_6066531_3244.html
Covid-19 : le conseil scientifique prône une campagne de vaccination rapide pour contrer les variants du virus,"Pour l’instance, qui recommande d’accélérer la campagne, « les vaccins constituent un espoir pour résoudre en grande partie la pandémie, mais pas avant l’été-automne 2021 ».",2021-01-16,https://www.lemonde.fr/planete/article/2021/01/16/covid-19-face-au-variant-anglais-le-conseil-scientifique-recommande-d-accelerer-la-vaccination_6066465_3244.html
"La campagne de vaccination anti-Covid-19 vue d’Angleterre : « Au début, les gens avaient peur. Mais c’est fini »","Plus de 3 millions de Britanniques ont reçu au moins une dose avant ce week-end, dans un pays où cela est considéré comme une vraie cause nationale.",2021-01-16,https://www.lemonde.fr/planete/article/2021/01/16/en-angleterre-au-debut-les-gens-avaient-peur-mais-c-est-fini-ils-veulent-juste-se-faire-vacciner_6066508_3244.html
Covid-19 dans le monde : le variant britannique présent dans au moins 60 pays et territoires ; de premiers cas découverts à Pékin,"Le variant sud-africain se diffuse, lui, plus lentement. Il est présent dans 23 pays et territoires, selon l’Organisation mondiale de la santé.",2021-01-20,https://www.lemonde.fr/planete/article/2021/01/20/covid-19-dans-le-monde-le-variant-anglais-du-sars-cov2-s-etend-a-au-moins-60-pays-et-territoires_6066884_3244.html
Covid-19 dans le monde : l’Allemagne prolonge et renforce son arsenal anti-Covid,"La chancelière allemande Angela Merkel a annoncé, mardi soir, ne pas exclure des contrôles entre pays membres de l’Union européenne face au variant.",2021-01-19,https://www.lemonde.fr/international/article/2021/01/19/donald-trump-annonce-la-reouverture-des-frontieres-americaines-aux-europeens-l-equipe-de-biden-dement_6066726_3210.html
Le « Bilan du monde » : 198 pays passés au crible de la rédaction du « Monde »,"L’édition 2021 du « Bilan du monde » décrypte les temps forts de l’année 2020 écoulée dans le monde, pays par pays. Une année marquée par la pandémie due au coronavirus.",2021-01-23,https://www.lemonde.fr/mondephilatelique/article/2021/01/23/le-bilan-du-monde-198-pays-passes-au-crible-de-la-redaction-du-monde_6067378_5470897.html
La fausse lettre qui permettrait aux parents de refuser de vacciner leurs enfants contre le Covid-19,De nombreux internautes ont partagé un « avenant dérogatoire » encourageant les parents à s’opposer au dépistage du coronavirus à l’école. Or ce document n’a aucune valeur.,2020-08-31,https://www.lemonde.fr/les-decodeurs/article/2020/08/31/la-fausse-lettre-qui-permettrait-aux-parents-de-refuser-de-vacciner-leurs-enfants-contre-le-covid-19_6050510_4355770.html
"Vaccins contre le Covid-19 : « A ce stade, nous n’avons pas d’inquiétude de pharmacovigilance en France »",Le professeur Antoine Pariente est responsable du centre régional de pharmacovigilance de Bordeaux chargé du suivi des effets indésirables du vaccin Pfizer-BioNtech.,2021-01-19,https://www.lemonde.fr/planete/article/2021/01/19/vaccins-contre-le-covid-19-a-ce-stade-nous-n-avons-pas-d-inquietude-de-pharmacovigilance-en-france_6066787_3244.html
"Vaccins contre le Covid-19 : en Norvège, prudence chez les sujets âgés","A Oslo, l’Institut de la santé publique a modifié ses recommandations pour les personnes les plus fragiles, après trente-trois décès qui auraient pu être accélérés par les effets indésirables du vaccin.",2021-01-19,https://www.lemonde.fr/planete/article/2021/01/19/vaccins-contre-le-covid-19-la-norvege-joue-la-prudence_6066734_3244.html
Covid-19 dans le monde : des experts estiment que la Chine et l’OMS auraient pu agir plus vite contre la pandémie,"Depuis le début de la crise sanitaire fin 2019, l’OMS a été vivement critiquée dans sa réponse, notamment pour son retard à recommander le port du masque et à déclarer l’état d’urgence sanitaire mondial.",2021-01-18,https://www.lemonde.fr/planete/article/2021/01/18/covid-19-dans-le-monde-des-experts-estiment-que-la-chine-et-l-oms-auraient-pu-agir-plus-vite-contre-la-pandemie_6066690_3244.html
"Couvre-feu à 18 heures dans toute la France, vaccination des personnes à haut risque… Le détail des mesures annoncées par Jean Castex contre le Covid-19","Le premier ministre a dévoilé de nouvelles restrictions pour freiner la propagation du coronavirus en France et annoncé un élargissement de la campagne de vaccination dès lundi, ainsi que le renforcement des contrôles aux frontières.",2021-01-14,https://www.lemonde.fr/planete/article/2021/01/14/couvre-feu-generalise-a-18-heures-vaccination-des-personnes-a-haut-risque-le-detail-des-mesures-annoncees-par-jean-castex_6066300_3244.html
"L’irruption des variants à travers le monde, sujet d’étude et d’inquiétude","L’apparition simultanée de mutations proches interroge sur la capacité de souches émergentes à se diffuser plus rapidement, à réinfecter les convalescents et à contrecarrer les efforts de vaccination.",2021-01-22,https://www.lemonde.fr/planete/article/2021/01/22/l-irruption-des-variants-a-travers-le-monde-sujet-d-etude-et-d-inquietude_6067154_3244.html
"Covid-19 dans le monde : premières vaccinations au Brésil, les campagnes accélèrent en Europe","Alors que la France est sur le point d’élargir sa campagne de vaccination, l’Espagne a commencé à administrer les deuxièmes doses.",2021-01-17,https://www.lemonde.fr/planete/article/2021/01/17/covid-19-dans-le-monde-pres-de-200-000-personnes-vaccinees-en-vingt-quatre-heures-en-inde_6066583_3244.html
Covid-19 : l’Afrique se lance dans la bataille pour l’accès aux vaccins,"Le continent doit jouer des coudes face à la concurrence des pays riches, qui ont déjà préempté une grande partie des doses prévues par les laboratoires.",2021-01-15,https://www.lemonde.fr/afrique/article/2021/01/15/covid-19-l-afrique-se-lance-dans-la-bataille-pour-l-acces-aux-vaccins_6066440_3212.html
"Covid-19 : dans les Alpes-Maritimes, une situation inquiétante malgré le couvre-feu","Face à un taux d’incidence qui ne baisse pas, les autorités sanitaires remobilisent des lits dédiés au coronavirus et réclament davantage de vaccins.",2021-01-18,https://www.lemonde.fr/planete/article/2021/01/18/covid-19-dans-les-alpes-maritimes-une-situation-inquietante-malgre-le-couvre-feu_6066610_3244.html
Covid-19 : Une vaccination à domicile complexe à mettre en place,Des équipes mobiles devraient à terme être mises en place pour celles et ceux qui ne peuvent se déplacer. Les contours du dispositif restent à définir.,2021-01-14,https://www.lemonde.fr/planete/article/2021/01/14/covid-19-une-vaccination-a-domicile-complexe-a-mettre-en-place_6066226_3244.html
"Fermer les frontières aux personnes non vaccinées, le débat divise l’Union européenne","Si certains Etats, comme la Grèce, plaident pour la mise en place d’un passeport vaccinal, d’autres, à l’instar de la France, sont plus frileux sur les mesures qui s’apparentent à une obligation de se faire vacciner.",2021-01-20,https://www.lemonde.fr/planete/article/2021/01/20/passeport-vaccinal-le-debat-ne-fait-que-commencer-en-europe_6066925_3244.html
La France métropolitaine sous couvre-feu dès 18 heures pour tenter de freiner la propagation du Covid-19,"Le gouvernement cherche à « réduire encore davantage les contacts sociaux », alors que le bilan de l’épidémie en France dépasse désormais les 70 000 morts.",2021-01-16,https://www.lemonde.fr/planete/article/2021/01/16/covid-19-la-france-etend-a-tout-son-territoire-le-couvre-feu-a-18-heures_6066462_3244.html
Covid-19 dans le monde : Vladimir Poutine ordonne une vaccination de masse ; Evo Morales testé positif,"L’opération, annoncée par le chef de l’Etat lors d’une réunion avec son gouvernement, sera lancée la semaine prochaine.",2021-01-13,https://www.lemonde.fr/planete/article/2021/01/13/covid-19-dans-le-monde-un-test-negatif-exige-pour-les-passagers-se-rendant-aux-etats-unis_6066036_3244.html
"Covid-19 : la direction générale de la santé a, enfin, diffusé des données sur l’avancée de la campagne de vaccination","Critiquées face au manque de chiffres et de précisions concernant le nombre de personnes vaccinées, les autorités sanitaires ont publié, le 11 janvier dans la soirée, un premier décompte.",2021-01-11,https://www.lemonde.fr/les-decodeurs/article/2021/01/11/vaccination-contre-le-covid-19-pourquoi-les-donnees-ne-sont-elles-pas-en-acces-libre_6065898_4355770.html
Covid-19 dans le monde : Pfizer promet que les retards de livraisons de ses vaccins seront limités à une semaine,"Le groupe américain avait averti qu’il n’allait pas être en mesure, jusqu’au début de février, de fournir aux pays de l’UE les quantités hebdomadaires auxquelles il s’était engagé.",2021-01-16,https://www.lemonde.fr/planete/article/2021/01/16/coronavirus-dans-le-monde-joe-biden-devoile-son-plan-de-vaccination-pour-les-etats-unis_6066448_3244.html
Covid-19 : « Une assistance technique et financière doit être mise en place sans délai pour renforcer les capacités hospitalières en Afrique »,"TRIBUNE. Un collectif de personnalités, parmi lesquelles la philosophe Cynthia Fleury et l’économiste Thomas Piketty, plaide, dans une tribune au « Monde », pour que l’Afrique, qui fait face à une crise potentiellement majeure, ait accès en urgence aux dernières innovations thérapeutiques contre la pandémie, notamment aux vaccins.",2021-01-16,https://www.lemonde.fr/idees/article/2021/01/16/covid-19-une-assistance-technique-et-financiere-doit-etre-mise-en-place-sans-delai-pour-renforcer-les-capacites-hospitalieres-en-afrique_6066461_3232.html
Covid-19 : le variant britannique pourrait devenir le virus dominant dès mars en France,"Une première enquête laisse penser que le VoC 202012/01 représente entre 1 % et 2 % des cas de Covid-19. Dans les semaines à venir, deux dynamiques épidémiques vont se superposer.",2021-01-15,https://www.lemonde.fr/planete/article/2021/01/15/covid-19-le-variant-britannique-inquiete_6066396_3244.html
« Il y a une lumière au bout du tunnel mais le tunnel est très long » : les recommandations de l’OMS pour endiguer la pandémie de Covid-19,"Le comité d’urgence de l’agence onusienne s’est réuni plus tôt que prévu, jeudi, pour faire face à la flambée épidémique du début d’année.",2021-01-16,https://www.lemonde.fr/planete/article/2021/01/16/passeport-vaccinal-sequencage-l-oms-donne-ses-recommandations-face-a-la-pandemie-de-covid-19_6066493_3244.html
Covid-19 : Jean Castex choisit de « graduer la riposte » contre un virus qui continue de « circuler activement »,Le premier ministre a annoncé jeudi qu’il généralisait le couvre-feu à 18 heures à partir de samedi « pour au moins quinze jours » sur l’ensemble du territoire métropolitain.,2021-01-15,https://www.lemonde.fr/planete/article/2021/01/15/covid-19-face-a-un-virus-qui-continue-de-circuler-activement-jean-castex-choisit-de-graduer-la-riposte_6066314_3244.html
Les Etats-Unis subissent les ravages d’une pandémie de Covid-19 hors de contrôle,"Face aux chiffres de contaminations, d’hospitalisations et de morts et à une vaccination qui patine, Joe Biden s’est engagé à « agir vite ».",2021-01-15,https://www.lemonde.fr/international/article/2021/01/15/covid-19-le-sombre-hiver-parti-pour-durer-aux-etats-unis_6066334_3210.html
Le Covid-19 a fait plus de deux millions de morts dans le monde,"Les Etats-Unis sont le pays le plus touché avec plus de 388 100 morts, suivis par le Brésil et l’Inde.",2021-01-15,https://www.lemonde.fr/planete/article/2021/01/15/covid-19-dans-le-monde-angela-merkel-plaide-pour-des-restrictions-renforcees_6066324_3244.html
La vaccination contre le Covid-19 dans un Ehpad de Metz : « J’essaye d’orienter le moins possible leur décision »,"Dans l’Ehpad de l’hôpital Félix-Maréchal, le recueil du consentement des résidents est une étape-clé de la campagne vaccinale qui a démarré le 4 janvier.",2021-01-12,https://www.lemonde.fr/planete/article/2021/01/12/la-vaccination-contre-le-covid-19-dans-un-ephad-de-metz-j-essaye-d-orienter-le-moins-possible-leur-decision_6065983_3244.html
"Rythme, approvisionnement, gestion des priorités… Les questions que soulève la stratégie vaccinale française","Avec 138 personnes vaccinées au 30 décembre, la campagne de vaccination contre le nouveau coronavirus en France a commencé plus lentement que dans les pays voisins, ouvrant un débat politique.",2020-12-31,https://www.lemonde.fr/planete/article/2020/12/31/rythme-approvisionnement-gestion-des-priorites-les-questions-que-souleve-la-strategie-vaccinale-francaise_6064886_3244.html
Comment Sanofi s’est retrouvé distancé dans la course au vaccin contre le Covid-19,"Après des débuts prometteurs, une erreur de laboratoire a fait perdre cinq à six mois au groupe. Sans renoncer à ses projets, l’hypothèse qu’il mette son outil industriel à disposition de ses concurrents les plus avancés est à l’étude.",2021-01-11,https://www.lemonde.fr/economie/article/2021/01/11/covid-19-le-destin-contrarie-du-vaccin-de-sanofi_6065825_3234.html
Les six semaines de flottement qui ont retardé la campagne de vaccination française contre le Covid-19,"Hésitant sur la communication, craignant la mobilisation des antivaccins et la comparaison avec d’autres pays, le gouvernement a changé à plusieurs reprises de stratégie.",2021-01-11,https://www.lemonde.fr/politique/article/2021/01/11/definir-et-appliquer-une-strategie-vaccinale-six-semaines-de-flottement-au-sommet-de-l-etat_6065870_823448.html
Les Ehpad confrontés aux intimidations des antivaccins,Un courriel a été envoyé à plusieurs directeurs d’Ehpad les mettant en garde contre d’éventuelles poursuites judiciaires suite à la plainte contre X pour mise en danger délibérée de la vie d’autrui déposée par l’association Réaction 19.,2021-01-19,https://www.lemonde.fr/societe/article/2021/01/19/les-ehpad-face-aux-intimidations-des-antivaccins_6066795_3224.html
Covid-19 : l’Iran interdit l’importation de vaccins occidentaux,"Le Guide suprême Ali Khamenei a interdit l’importation des vaccins Pfizer-BioNTech, Moderna et AstraZeneca-Oxford. Sa décision suscite la colère des médecins et de la population.",2021-01-14,https://www.lemonde.fr/international/article/2021/01/14/l-iran-interdit-l-importation-de-vaccins-occidentaux_6066232_3210.html
Covid-19 : des patients « à très haut risque » pourront être vaccinés dès lundi,"Le premier ministre Jean Castex a annoncé qu’environ 850 000 patients pourront bénéficier de la vaccination dès lundi 18 janvier, quel que soit leur âge. Les autres malades chroniques devront attendre.",2021-01-15,https://www.lemonde.fr/planete/article/2021/01/15/covid-19-des-patients-a-tres-haut-risque-pourront-etre-vaccines-des-lundi_6066365_3244.html
"« On savait tous depuis huit mois que le vaccin allait venir » : à New York, la campagne face à la bureaucratie","Les catégories de personnes éligibles ont été élargies afin d’éviter le gaspillage des doses de vaccins, dans un contexte de faible approvisionnement.",2021-01-15,https://www.lemonde.fr/international/article/2021/01/15/covid-19-a-new-york-la-campagne-de-vaccination-a-l-epreuve-de-la-bureaucratie_6066355_3210.html
Covid-19 dans le monde : premier décès en Chine depuis huit mois,"Le pays d’où est partie la pandémie il y a plus d’un an avait réussi à contenir la propagation du virus. Mais depuis quelques jours, les cas positifs se multiplient.",2021-01-14,https://www.lemonde.fr/planete/article/2021/01/14/covid-19-dans-le-monde-premier-deces-en-chine-depuis-huit-mois_6066185_3244.html
Covid-19 : « Considérer qu’une majorité de Français est opposée au vaccin est une illusion »,"TRIBUNE. Alors que la proportion de Français exprimant une opinion antivaccin est relativement faible, leur nombre a été pourtant considérablement exagéré, soulignent les spécialistes de la communication Anne Hommel et Sacha Mandel dans une tribune au « Monde ».",2021-01-10,https://www.lemonde.fr/idees/article/2021/01/10/considerer-qu-une-majorite-de-francais-est-opposee-au-vaccin-est-une-illusion_6065788_3232.html
Est-il dangereux de se faire vacciner lorsqu’on a déjà eu le Covid-19 ou quand on est enceinte ? Nos réponses sur les contre-indications,Le point sur les vaccins Pfizer/BioNTech et Moderna à la veille de l’ouverture de la vaccination en France.,2021-01-13,https://www.lemonde.fr/planete/article/2021/01/13/immunodeprimes-femmes-enceintes-deja-positifs-au-covid-19-quels-sont-les-risques-a-se-faire-vacciner_6066039_3244.html
Infirmiers libéraux et médecins généralistes amorcent la campagne de vaccination pour les plus de 75 ans ne vivant pas en Ehpad,"Dès le 18 janvier, la vaccination sera ouverte au-delà des seuls résidents en Ehpad et des soignants de plus de 50 ans dans 700 centres de ville dans toute la France.",2021-01-14,https://www.lemonde.fr/planete/article/2021/01/14/coronavirus-medecins-et-infirmiers-liberaux-amorcent-une-campagne-vaccinale-de-proximite_6066182_3244.html
"A la maternité de l’hôpital Bichat : « Mon angoisse, c’est un troisième confinement. Je me dis que je vais rater des moments de vie »",L’établissement parisien applique des règles strictes pour éviter les contaminations. Les futures mères se sont résignées à vivre seules certains moments-clés de leur grossesse.,2021-01-12,https://www.lemonde.fr/planete/article/2021/01/12/a-la-maternite-de-l-hopital-bichat-mon-angoisse-c-est-un-troisieme-confinement-je-me-dis-que-je-vais-rater-des-moments-de-vie_6065932_3244.html
Patients greffés et dialysés : « Chaque jour qui passe sans vaccin nous menace davantage »,"TRIBUNE. La vaccination de ces populations « ultra-prioritaires », prévue par la Haute Autorité de santé, ne figure pas dans le calendrier vaccinal officiel, explique la présidente d’une association de patients insuffisants rénaux dans une tribune au « Monde ».",2021-01-14,https://www.lemonde.fr/idees/article/2021/01/14/patients-greffes-et-dialyses-chaque-jour-qui-passe-sans-vaccin-nous-menace-davantage_6066273_3232.html
"Covid-19 : au Liban, dix jours de confinement intégral dans un pays aux abois","Devant une épidémie devenue hors de contrôle, le gouvernement, déjà confronté à un séisme économique, impose aux Libanais de ne plus sortir de chez eux.",2021-01-13,https://www.lemonde.fr/international/article/2021/01/13/covid-19-au-liban-catastrophe-sanitaire-dans-un-pays-aux-abois_6066041_3210.html
Covid-19 : les premières doses du vaccin Moderna arriveront en France à partir de lundi,"La Haute Autorité de santé (HAS) a approuvé vendredi l’utilisation de ce vaccin. Comme celui de BioNTech-Pfizer, celui de Moderna repose sur l’administration de deux doses.",2021-01-09,https://www.lemonde.fr/sante/article/2021/01/09/les-premieres-doses-du-vaccin-moderna-arriveront-en-france-a-partir-de-lundi_6065736_1651302.html
Covid-19 en France : le variant anglais du coronavirus retrouvé dans 1 % des tests positifs,"Alors que les critiques se multiplient sur la stratégie vaccinale, des élus des Ardennes demandent au gouvernement de donner la priorité aux départements les plus touchés par l’épidémie.",2021-01-12,https://www.lemonde.fr/planete/article/2021/01/12/covid-19-en-france-plusieurs-cas-du-variant-britannique-detectes-dans-la-region-de-cholet_6065923_3244.html
"Covid-19 dans le monde : un nouveau variant détecté au Japon, des experts de l’OMS attendus à Wuhan","Alors qu’il y a un an une première personne mourait des suites d’une infection au SARS-CoV-2, l’OMS a mis en garde contre l’idée d’une immunité collective en 2021, rappellant l’importance des mesures de protection, comme la distance physique.",2021-01-11,https://www.lemonde.fr/planete/article/2021/01/11/covid-19-dans-le-monde-pas-d-immunite-collective-en-2021-selon-l-oms_6065912_3244.html
Les dessous de l’accélération de la vaccination dans les Ehpad,"Protocole de consentement, lourdeur de la logistique… Les leviers actionnables, pour aller plus vite, offrent peu de possibilités. D’autant que certains établissements s’accommodent d’une lente montée en puissance.",2021-01-12,https://www.lemonde.fr/societe/article/2021/01/12/les-dessous-de-l-acceleration-de-la-vaccination-dans-les-ehpad_6065969_3224.html
La Haute Autorité de santé approuve le vaccin anti-Covid-19 de Moderna ; nouveaux couvre-feux attendus en France,"Il s’agit du deuxième vaccin autorisé en France après celui de Pfizer et BioNTech, qui avait été approuvé le 24 décembre.",2021-01-08,https://www.lemonde.fr/sante/article/2021/01/08/la-haute-autorite-de-sante-approuve-le-vaccin-anticovid-19-de-moderna_6065633_1651302.html
"Accusé de lenteur dans la vaccination contre le Covid-19, le gouvernement revoit sa copie","S’il se défend de rectifier le tir, l’exécutif accélère son calendrier et élargit la campagne vaccinale en l’ouvrant aux plus de 75 ans dès le 18 janvier en déployant des centres de vaccination dédiés en ville.",2021-01-08,https://www.lemonde.fr/planete/article/2021/01/08/accuse-de-lenteur-dans-la-vaccination-contre-le-covid-19-le-gouvernement-revoit-sa-copie_6065555_3244.html
"1804, la première campagne de vaccination","CHRONIQUE. L’historien Jean-Baptiste Fressoz retrace les péripéties de la vaccination de masse contre la variole au début du XIXe siècle, quand l’administration doit convaincre le public.",2021-01-12,https://www.lemonde.fr/idees/article/2021/01/12/1804-la-premiere-campagne-de-vaccination_6065943_3232.html
"A défaut d’offrir un horizon à cette France « qui ne souhaite que travailler », Bercy offre des millions d’euros","Le ministre de l’économie, Bruno Le Maire, a détaillé de nouvelles aides publiques pour les entreprises mises en difficulté.",2021-01-15,https://www.lemonde.fr/politique/article/2021/01/15/aides-aux-entreprises-bercy-distribue-les-millions-a-defaut-de-pouvoir-donner-un-horizon-de-sortie-de-crise_6066322_823448.html
"Covid-19 dans le monde : 40 000 morts en Allemagne, de nouvelles restrictions partout dans le monde","L’équipe d’experts de l’Organisation mondiale de la santé, chargée d’enquêter sur l’origine du coronavirus qui a fait plus de 1,9 million de morts dans le monde, entamera sa mission ce jeudi.",2021-01-10,https://www.lemonde.fr/planete/article/2021/01/10/le-covid-dans-le-monde-les-semaines-a-venir-seront-la-phase-la-plus-dure-de-la-pandemie-assure-angela-merkel_6065786_3244.html
Covid-19 en France : situation virale « inquiétante » à Marseille en raison du variant britannique,"Le ministre de la santé a déclaré que tout est mis en œuvre pour empêcher la diffusion du variant britannique et que la France vive la même situation « catastrophique » que l’Angleterre et l’Ecosse, qui ont dû se reconfiner.",2021-01-10,https://www.lemonde.fr/planete/article/2021/01/10/covid-19-en-france-situation-virale-inquietante-a-marseille_6065796_3244.html
"Entre petites et grandes contraintes logistiques, le parcours du combattant du vaccin de Pfizer-BioNTech","Si l’on n’a pas constaté, jusqu’à présent, de retard de livraison, ce vaccin contre le Covid-19 requiert une chaîne logistique sans précédent devant éviter de perdre à la fois le moindre degré Celsius, et du temps.",2021-01-11,https://www.lemonde.fr/planete/article/2021/01/11/vaccin-de-pfizer-biontech-entre-petites-et-grandes-contraintes-logistiques_6065826_3244.html
Vaccination contre le Covid-19 : le gouvernement a fait appel à quatre cabinets de conseil,"La direction générale de la santé a indiqué au « Monde » que, outre McKinsey, l’Etat a sollicité trois autres sociétés privées pour l’épauler dans sa stratégie vaccinale.",2021-01-07,https://www.lemonde.fr/politique/article/2021/01/07/vaccination-anti-covid-le-gouvernement-a-fait-appel-a-quatre-cabinets-de-conseil_6065455_823448.html
L’Europe autorise un deuxième vaccin contre le Covid-19 sur fond de polémique quant aux achats en commun par les Vingt-Sept,"Le sérum du groupe américain Moderna a reçu le feu vert des autorités européennes, tandis que la controverse est vive en Allemagne au sujet du nombre de doses commandées.",2021-01-06,https://www.lemonde.fr/international/article/2021/01/06/l-europe-autorise-un-deuxieme-vaccin-sur-fond-de-polemique-sur-la-strategie-d-achats-groupes_6065411_3210.html
Vaccins : le manque de transparence perdure sur les contrats passés entre l’Union européenne et les laboratoires,"Seul l’allemand CureVac a accepté de montrer ses documents aux eurodéputés qui le souhaitent, mais de nombreux éléments ont été masqués.",2021-01-14,https://www.lemonde.fr/planete/article/2021/01/14/vaccins-le-manque-de-transparence-perdure-sur-les-contrats-passes-entre-l-union-europeenne-et-les-laboratoires_6066247_3244.html
"Couvre-feu à 18 heures généralisé, troisième confinement ou statu quo : le gouvernement à l’heure des choix","Jean Castex et Olivier Véran devraient révéler, jeudi 14 janvier, des arbitrages pris la veille lors d’un conseil de défense sanitaire.",2021-01-13,https://www.lemonde.fr/politique/article/2021/01/13/covid-19-l-executif-a-l-heure-des-choix_6066040_823448.html
"Le Covid-19 dans le monde : plus de 80 000 morts au Royaume-Uni, le pape appelle à se faire vacciner","Depuis le début de la pandémie, le Royaume-Uni a enregistré plus de trois millions de cas de contamination.",2021-01-09,https://www.lemonde.fr/planete/article/2021/01/09/plus-de-trois-millions-de-cas-et-80-000-morts-au-royaume-uni-l-appel-du-pape-a-se-faire-vacciner-le-point-sur-l-epidemie-de-covid-19-dans-le-monde_6065745_3244.html
"Covid-19 : le vaccin Moderna approuvé par l’Agence européenne des médicaments et Bruxelles, l’Irlande ferme ses écoles","La formule du laboratoire américain vient s’ajouter à celle de Pfizer-BioNTech, qui était jusqu’à présent la seule autorisée en Europe dans la lutte contre l’épidémie.",2021-01-06,https://www.lemonde.fr/planete/article/2021/01/06/covid-19-dans-le-monde-l-europe-se-penche-sur-le-vaccin-moderna-nouveau-foyer-en-chine_6065350_3244.html
"Auditionné par les parlementaires, Olivier Véran défend la stratégie vaccinale du gouvernement","Intérrogé, mardi, par les commissions des affaires sociales de l’Assemblée nationale et du Sénat, le ministre de la santé a tenté de répondre aux polémiques et aux doutes au sujet du démarrage jugé timide de la vaccination en France.",2021-01-13,https://www.lemonde.fr/politique/article/2021/01/13/auditionne-par-les-parlementaires-olivier-veran-defend-la-strategie-vaccinale-du-gouvernement_6066083_823448.html
"Covid-19 : à Bagneux, vaste opération de dépistage en milieu scolaire après une contamination au variant anglais","Une personne travaillant comme animateur d’école maternelle a contracté le variant anglais, sans que l’on puisse établir de lien avec un voyage outre-Manche. Un dépistage est organisé jusqu’à mardi pour tenter de comprendre d’où vient ce premier cas « autochtone ».",2021-01-09,https://www.lemonde.fr/societe/article/2021/01/09/a-bagneux-vaste-operation-de-depistage-en-milieu-scolaire-apres-une-contamination-au-variant-anglais-du-covid-19_6065704_3224.html
"« La joute politique ressemble à un disque rayé, mais sur un ton de plus en plus agressif »","CHRONIQUE. L’année du vaccin n’est pas encore devenue celle de l’espoir. Les discours de la gauche et de la droite s’inspirent des mêmes arguments employés lors de l’apparition de l’épidémie, relève Françoise Fressoz, éditorialiste au « Monde ».",2021-01-12,https://www.lemonde.fr/idees/article/2021/01/12/la-joute-politique-ressemble-a-un-disque-raye-mais-sur-un-ton-de-plus-en-plus-agressif_6065924_3232.html
Les entreprises pourront vacciner au plus tôt au printemps,"CHRONIQUE. Pour le monde du travail, en dehors des professionnels de santé, le vaccin ce n’est pas pour tout de suite. Il faudra attendre la phase 3, pas avant le printemps, explique la journaliste du « Monde » Anne Rodier dans sa chronique.",2021-01-13,https://www.lemonde.fr/emploi/article/2021/01/13/les-entreprises-pourront-vacciner-au-plus-tot-au-printemps_6066065_1698637.html
"Covid-19 dans le monde : l’OMS appelle les pays à cesser les « accords bilatéraux » avec les laboratoires, la Suède adopte une nouvelle loi contre l’épidémie","Le pays, qui a mené une stratégie moins stricte qu’ailleurs, a voté une loi dotant temporairement le gouvernement de nouveaux pouvoirs contre l’épidémie, permettant notamment de fermer restaurants et commerces, pour la première fois.",2021-01-08,https://www.lemonde.fr/planete/article/2021/01/08/covid-19-dans-le-monde-l-oms-appelle-les-pays-a-cesser-les-accords-bilateraux-avec-les-laboratoires-la-suede-adopte-une-nouvelle-loi-contre-l-epidemie_6065666_3244.html
Covid-19 : l’efficacité des vaccins mise au défi des nouveaux variants du virus,ANALYSE. Des chercheurs américains ont montré en laboratoire qu’une mutation présente dans le variant sud-africain du SARS-CoV-2 affaiblissait sensiblement le pouvoir des anticorps de patients contaminés par la souche dominante. Des variants déjà retrouvés en France.,2021-01-08,https://www.lemonde.fr/planete/article/2021/01/08/les-vaccins-au-defi-des-nouveaux-variants_6065556_3244.html
Quel est le calendrier de la vaccination contre le Covid-19 en France ?,"La campagne vaccinale a débuté dimanche 27 décembre, et suivra trois grandes étapes jusqu’à la fin du printemps 2021.",2020-12-22,https://www.lemonde.fr/planete/article/2020/12/22/quel-est-le-calendrier-de-la-vaccination-contre-le-covid-19-en-france_6064237_3244.html
